variable,areaName,Borough,areaType,value
2010-03-01,Midtown East,Manhattan,neighborhood,1392
2010-03-01,Midtown South,Manhattan,neighborhood,118
2010-03-01,Midtown West,Manhattan,neighborhood,549
2010-03-01,Midwood,Brooklyn,neighborhood,48
2010-03-01,Mill Basin,Brooklyn,neighborhood,24
2010-03-01,Morningside Heights,Manhattan,neighborhood,68
2010-03-01,Morris Heights,Bronx,neighborhood,0
2010-03-01,Morris Park,Bronx,neighborhood,19
2010-03-01,Morrisania,Bronx,neighborhood,3
2010-03-01,Mott Haven,Bronx,neighborhood,6
2010-03-01,NYC,,city,15976
2010-03-01,New Hyde Park,Queens,neighborhood,1
2010-03-01,Nolita,Manhattan,neighborhood,35
2010-03-01,North Brooklyn,Brooklyn,submarket,592
2010-03-01,North Corona,Queens,neighborhood,8
2010-03-01,Northeast Queens,Queens,submarket,291
2010-03-01,Northwest Brooklyn,Brooklyn,submarket,1050
2010-03-01,Northwest Queens,Queens,submarket,352
2010-03-01,Norwood,Bronx,neighborhood,0
2010-03-01,Oakland Gardens,Queens,neighborhood,13
2010-03-01,Ocean Parkway,Brooklyn,neighborhood,0
2010-03-01,Old Mill Basin,Brooklyn,neighborhood,2
2010-03-01,Ozone Park,Queens,neighborhood,2
2010-03-01,Park Slope,Brooklyn,neighborhood,361
2010-03-01,Parkchester,Bronx,neighborhood,22
2010-03-01,Pelham Bay,Bronx,neighborhood,0
2010-03-01,Pelham Gardens,Bronx,neighborhood,3
2010-03-01,Pelham Parkway,Bronx,neighborhood,0
2010-03-01,Pomonok,Queens,neighborhood,3
2010-03-01,Port Morris,Bronx,neighborhood,0
2010-03-01,Prospect Heights,Brooklyn,neighborhood,119
2010-03-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,28
2010-03-01,Prospect Park,Brooklyn,submarket,563
2010-03-01,Prospect Park South,Brooklyn,neighborhood,9
2010-03-01,Queens,Queens,borough,971
2010-03-01,Queens Village,Queens,neighborhood,1
2010-03-01,Red Hook,Brooklyn,neighborhood,14
2010-03-01,Rego Park,Queens,neighborhood,19
2010-03-01,Richmond Hill,Queens,neighborhood,0
2010-03-01,Ridgewood,Queens,neighborhood,20
2010-03-01,Riverdale,Bronx,neighborhood,450
2010-03-01,Rockaway All,Queens,neighborhood,33
2010-03-01,Roosevelt Island,Manhattan,neighborhood,32
2010-03-01,Rosedale,Queens,neighborhood,0
2010-03-01,Schuylerville,Bronx,neighborhood,2
2010-03-01,Seagate,Brooklyn,neighborhood,3
2010-03-01,Sheepshead Bay,Brooklyn,neighborhood,91
2010-03-01,Soho,Manhattan,neighborhood,207
2010-03-01,Soundview,Bronx,neighborhood,6
2010-03-01,South Brooklyn,Brooklyn,submarket,788
2010-03-01,South Jamaica,Queens,neighborhood,7
2010-03-01,South Ozone Park,Queens,neighborhood,1
2010-03-01,South Queens,Queens,submarket,74
2010-03-01,South Richmond Hill,Queens,neighborhood,2
2010-03-01,Springfield Gardens,Queens,neighborhood,2
2010-03-01,St. Albans,Queens,neighborhood,12
2010-03-01,Staten Island,Staten Island,borough,59
2010-03-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2010-03-01,Sunnyside,Queens,neighborhood,24
2010-03-01,Sunset Park,Brooklyn,neighborhood,39
2010-03-01,The Rockaways,Queens,submarket,33
2010-03-01,Throgs Neck,Bronx,neighborhood,8
2010-03-01,Tremont,Bronx,neighborhood,3
2010-03-01,Tribeca,Manhattan,neighborhood,352
2010-03-01,University Heights,Bronx,neighborhood,17
2010-03-01,Upper East Side,Manhattan,neighborhood,2463
2010-03-01,Upper West Side,Manhattan,neighborhood,1532
2010-03-01,Utopia,Queens,neighborhood,1
2010-03-01,Van Nest,Bronx,neighborhood,0
2010-03-01,Wakefield,Bronx,neighborhood,3
2010-03-01,Washington Heights,Manhattan,neighborhood,259
2010-03-01,West Harlem,Manhattan,neighborhood,12
2010-03-01,West Village,Manhattan,neighborhood,244
2010-03-01,Westchester Village,Bronx,neighborhood,1
2010-03-01,Whitestone,Queens,neighborhood,15
2010-03-01,Williamsbridge,Bronx,neighborhood,5
2010-03-01,Williamsburg,Brooklyn,neighborhood,482
2010-03-01,Windsor Terrace,Brooklyn,neighborhood,46
2010-03-01,Woodhaven,Queens,neighborhood,8
2010-03-01,Woodlawn,Bronx,neighborhood,1
2010-03-01,Woodside,Queens,neighborhood,22
2010-03-01,Woodstock,Bronx,neighborhood,1
2010-04-01,All Downtown,Manhattan,submarket,3092
2010-04-01,All Midtown,Manhattan,submarket,2551
2010-04-01,All Upper East Side,Manhattan,submarket,2520
2010-04-01,All Upper Manhattan,Manhattan,submarket,1302
2010-04-01,All Upper West Side,Manhattan,submarket,1605
2010-04-01,Astoria,Queens,neighborhood,167
2010-04-01,Auburndale,Queens,neighborhood,5
2010-04-01,Bath Beach,Brooklyn,neighborhood,7
2010-04-01,Battery Park City,Manhattan,neighborhood,183
2010-04-01,Bay Ridge,Brooklyn,neighborhood,61
2010-04-01,Baychester,Bronx,neighborhood,1
2010-04-01,Bayside,Queens,neighborhood,35
2010-04-01,Bedford Park,Bronx,neighborhood,11
2010-04-01,Bedford-Stuyvesant,Brooklyn,neighborhood,171
2010-04-01,Bellerose,Queens,neighborhood,1
2010-04-01,Belmont,Bronx,neighborhood,1
2010-04-01,Bensonhurst,Brooklyn,neighborhood,9
2010-04-01,Bergen Beach,Brooklyn,neighborhood,18
2010-04-01,Boerum Hill,Brooklyn,neighborhood,47
2010-04-01,Borough Park,Brooklyn,neighborhood,6
2010-04-01,Briarwood,Queens,neighborhood,38
2010-04-01,Brighton Beach,Brooklyn,neighborhood,38
2010-04-01,Bronx,Bronx,borough,679
2010-04-01,Bronxwood,Bronx,neighborhood,5
2010-04-01,Brooklyn,Brooklyn,borough,3740
2010-04-01,Brooklyn Heights,Brooklyn,neighborhood,225
2010-04-01,Brookville,Queens,neighborhood,2
2010-04-01,Brownsville,Brooklyn,neighborhood,3
2010-04-01,Bushwick,Brooklyn,neighborhood,60
2010-04-01,Cambria Heights,Queens,neighborhood,0
2010-04-01,Canarsie,Brooklyn,neighborhood,62
2010-04-01,Carroll Gardens,Brooklyn,neighborhood,101
2010-04-01,Castle Hill,Bronx,neighborhood,1
2010-04-01,Central Harlem,Manhattan,neighborhood,670
2010-04-01,Central Park South,Manhattan,neighborhood,115
2010-04-01,Central Queens,Queens,submarket,241
2010-04-01,Chelsea,Manhattan,neighborhood,530
2010-04-01,Chinatown,Manhattan,neighborhood,11
2010-04-01,City Island,Bronx,neighborhood,1
2010-04-01,Civic Center,Manhattan,neighborhood,12
2010-04-01,Clearview,Queens,neighborhood,1
2010-04-01,Clinton Hill,Brooklyn,neighborhood,130
2010-04-01,Co-op City,Bronx,neighborhood,0
2010-04-01,Cobble Hill,Brooklyn,neighborhood,49
2010-04-01,College Point,Queens,neighborhood,14
2010-04-01,Columbia St Waterfront District,Brooklyn,neighborhood,22
2010-04-01,Concourse,Bronx,neighborhood,42
2010-04-01,Coney Island,Brooklyn,neighborhood,10
2010-04-01,Corona,Queens,neighborhood,8
2010-04-01,Country Club,Bronx,neighborhood,3
2010-04-01,Crotona Park East,Bronx,neighborhood,0
2010-04-01,Crown Heights,Brooklyn,neighborhood,189
2010-04-01,DUMBO,Brooklyn,neighborhood,69
2010-04-01,Ditmas Park,Brooklyn,neighborhood,97
2010-04-01,Douglaston,Queens,neighborhood,10
2010-04-01,Downtown Brooklyn,Brooklyn,neighborhood,199
2010-04-01,Dyker Heights,Brooklyn,neighborhood,12
2010-04-01,East Brooklyn,Brooklyn,submarket,466
2010-04-01,East Elmhurst,Queens,neighborhood,3
2010-04-01,East Flatbush,Brooklyn,neighborhood,56
2010-04-01,East Harlem,Manhattan,neighborhood,102
2010-04-01,East New York,Brooklyn,neighborhood,43
2010-04-01,East Tremont,Bronx,neighborhood,6
2010-04-01,East Village,Manhattan,neighborhood,166
2010-04-01,Eastchester,Bronx,neighborhood,0
2010-04-01,Edenwald,Bronx,neighborhood,1
2010-04-01,Elmhurst,Queens,neighborhood,5
2010-04-01,Financial District,Manhattan,neighborhood,433
2010-04-01,Flatbush,Brooklyn,neighborhood,69
2010-04-01,Flatiron,Manhattan,neighborhood,264
2010-04-01,Flatlands,Brooklyn,neighborhood,8
2010-04-01,Floral Park,Queens,neighborhood,0
2010-04-01,Flushing,Queens,neighborhood,91
2010-04-01,Fordham,Bronx,neighborhood,3
2010-04-01,Forest Hills,Queens,neighborhood,61
2010-04-01,Fort Greene,Brooklyn,neighborhood,138
2010-04-01,Fresh Meadows,Queens,neighborhood,2
2010-04-01,Gerritsen Beach,Brooklyn,neighborhood,1
2010-04-01,Glen Oaks,Queens,neighborhood,4
2010-04-01,Glendale,Queens,neighborhood,1
2010-04-01,Gowanus,Brooklyn,neighborhood,147
2010-04-01,Gramercy Park,Manhattan,neighborhood,189
2010-04-01,Gravesend,Brooklyn,neighborhood,57
2010-04-01,Greenpoint,Brooklyn,neighborhood,139
2010-04-01,Greenwich Village,Manhattan,neighborhood,340
2010-04-01,Greenwood,Brooklyn,neighborhood,66
2010-04-01,Hamilton Heights,Manhattan,neighborhood,124
2010-04-01,Highbridge,Bronx,neighborhood,2
2010-04-01,Hillcrest,Queens,neighborhood,2
2010-04-01,Hollis,Queens,neighborhood,0
2010-04-01,Howard Beach,Queens,neighborhood,7
2010-04-01,Hunts Point,Bronx,neighborhood,0
2010-04-01,Inwood,Manhattan,neighborhood,58
2010-04-01,Jackson Heights,Queens,neighborhood,70
2010-04-01,Jamaica,Queens,neighborhood,9
2010-04-01,Jamaica Estates,Queens,neighborhood,19
2010-04-01,Jamaica Hills,Queens,neighborhood,1
2010-04-01,Kensington,Brooklyn,neighborhood,71
2010-04-01,Kew Gardens,Queens,neighborhood,24
2010-04-01,Kew Gardens Hills,Queens,neighborhood,29
2010-04-01,Kingsbridge,Bronx,neighborhood,16
2010-04-01,Laconia,Bronx,neighborhood,4
2010-04-01,Laurelton,Queens,neighborhood,3
2010-04-01,Little Italy,Manhattan,neighborhood,6
2010-04-01,Little Neck,Queens,neighborhood,20
2010-04-01,Long Island City,Queens,neighborhood,162
2010-04-01,Longwood,Bronx,neighborhood,2
2010-04-01,Lower East Side,Manhattan,neighborhood,128
2010-04-01,Manhattan,Manhattan,borough,11098
2010-04-01,Manhattan Beach,Brooklyn,neighborhood,0
2010-04-01,Marble Hill,Manhattan,neighborhood,0
2010-04-01,Marine Park,Brooklyn,neighborhood,10
2010-04-01,Maspeth,Queens,neighborhood,9
2010-04-01,Melrose,Bronx,neighborhood,0
2010-04-01,Middle Village,Queens,neighborhood,9
2010-04-01,Midtown,Manhattan,neighborhood,327
2010-04-01,Midtown East,Manhattan,neighborhood,1436
2010-04-01,Midtown South,Manhattan,neighborhood,108
2010-04-01,Midtown West,Manhattan,neighborhood,565
2010-04-01,Midwood,Brooklyn,neighborhood,54
2010-04-01,Mill Basin,Brooklyn,neighborhood,24
2010-04-01,Morningside Heights,Manhattan,neighborhood,79
2010-04-01,Morris Heights,Bronx,neighborhood,0
2010-04-01,Morris Park,Bronx,neighborhood,22
2010-04-01,Morrisania,Bronx,neighborhood,3
2010-04-01,Mott Haven,Bronx,neighborhood,6
2010-04-01,NYC,,city,16603
2010-04-01,New Hyde Park,Queens,neighborhood,1
2010-04-01,Nolita,Manhattan,neighborhood,31
2010-04-01,North Brooklyn,Brooklyn,submarket,668
2010-04-01,North Corona,Queens,neighborhood,10
2010-04-01,Northeast Queens,Queens,submarket,311
2010-04-01,Northwest Brooklyn,Brooklyn,submarket,1137
2010-04-01,Northwest Queens,Queens,submarket,360
2010-04-01,Norwood,Bronx,neighborhood,0
2010-04-01,Oakland Gardens,Queens,neighborhood,16
2010-04-01,Ocean Parkway,Brooklyn,neighborhood,0
2010-04-01,Old Mill Basin,Brooklyn,neighborhood,3
2010-04-01,Ozone Park,Queens,neighborhood,3
2010-04-01,Park Slope,Brooklyn,neighborhood,372
2010-04-01,Parkchester,Bronx,neighborhood,25
2010-04-01,Pelham Bay,Bronx,neighborhood,1
2010-04-01,Pelham Gardens,Bronx,neighborhood,4
2010-04-01,Pelham Parkway,Bronx,neighborhood,0
2010-04-01,Pomonok,Queens,neighborhood,2
2010-04-01,Port Morris,Bronx,neighborhood,0
2010-04-01,Prospect Heights,Brooklyn,neighborhood,118
2010-04-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,29
2010-04-01,Prospect Park,Brooklyn,submarket,584
2010-04-01,Prospect Park South,Brooklyn,neighborhood,7
2010-04-01,Queens,Queens,borough,1025
2010-04-01,Queens Village,Queens,neighborhood,1
2010-04-01,Red Hook,Brooklyn,neighborhood,10
2010-04-01,Rego Park,Queens,neighborhood,23
2010-04-01,Richmond Hill,Queens,neighborhood,0
2010-04-01,Ridgewood,Queens,neighborhood,21
2010-04-01,Riverdale,Bronx,neighborhood,468
2010-04-01,Rockaway All,Queens,neighborhood,36
2010-04-01,Roosevelt Island,Manhattan,neighborhood,28
2010-04-01,Rosedale,Queens,neighborhood,0
2010-04-01,Schuylerville,Bronx,neighborhood,2
2010-04-01,Seagate,Brooklyn,neighborhood,3
2010-04-01,Sheepshead Bay,Brooklyn,neighborhood,98
2010-04-01,Soho,Manhattan,neighborhood,218
2010-04-01,Soundview,Bronx,neighborhood,7
2010-04-01,South Brooklyn,Brooklyn,submarket,885
2010-04-01,South Jamaica,Queens,neighborhood,5
2010-04-01,South Ozone Park,Queens,neighborhood,1
2010-04-01,South Queens,Queens,submarket,77
2010-04-01,South Richmond Hill,Queens,neighborhood,2
2010-04-01,Springfield Gardens,Queens,neighborhood,3
2010-04-01,St. Albans,Queens,neighborhood,12
2010-04-01,Staten Island,Staten Island,borough,55
2010-04-01,Stuyvesant Town/PCV,Manhattan,neighborhood,0
2010-04-01,Sunnyside,Queens,neighborhood,31
2010-04-01,Sunset Park,Brooklyn,neighborhood,45
2010-04-01,The Rockaways,Queens,submarket,36
2010-04-01,Throgs Neck,Bronx,neighborhood,8
2010-04-01,Tremont,Bronx,neighborhood,4
2010-04-01,Tribeca,Manhattan,neighborhood,329
2010-04-01,University Heights,Bronx,neighborhood,15
2010-04-01,Upper East Side,Manhattan,neighborhood,2520
2010-04-01,Upper West Side,Manhattan,neighborhood,1605
2010-04-01,Utopia,Queens,neighborhood,1
2010-04-01,Van Nest,Bronx,neighborhood,1
2010-04-01,Wakefield,Bronx,neighborhood,4
2010-04-01,Washington Heights,Manhattan,neighborhood,258
2010-04-01,West Harlem,Manhattan,neighborhood,11
2010-04-01,West Village,Manhattan,neighborhood,252
2010-04-01,Westchester Village,Bronx,neighborhood,1
2010-04-01,Whitestone,Queens,neighborhood,15
2010-04-01,Williamsbridge,Bronx,neighborhood,5
2010-04-01,Williamsburg,Brooklyn,neighborhood,529
2010-04-01,Windsor Terrace,Brooklyn,neighborhood,58
2010-04-01,Woodhaven,Queens,neighborhood,9
2010-04-01,Woodlawn,Bronx,neighborhood,1
2010-04-01,Woodside,Queens,neighborhood,21
2010-04-01,Woodstock,Bronx,neighborhood,1
2010-05-01,All Downtown,Manhattan,submarket,3042
2010-05-01,All Midtown,Manhattan,submarket,2525
2010-05-01,All Upper East Side,Manhattan,submarket,2466
2010-05-01,All Upper Manhattan,Manhattan,submarket,1242
2010-05-01,All Upper West Side,Manhattan,submarket,1599
2010-05-01,Astoria,Queens,neighborhood,204
2010-05-01,Auburndale,Queens,neighborhood,4
2010-05-01,Bath Beach,Brooklyn,neighborhood,9
2010-05-01,Battery Park City,Manhattan,neighborhood,178
2010-05-01,Bay Ridge,Brooklyn,neighborhood,69
2010-05-01,Baychester,Bronx,neighborhood,2
2010-05-01,Bayside,Queens,neighborhood,32
2010-05-01,Bedford Park,Bronx,neighborhood,13
2010-05-01,Bedford-Stuyvesant,Brooklyn,neighborhood,158
2010-05-01,Bellerose,Queens,neighborhood,0
2010-05-01,Belmont,Bronx,neighborhood,0
2010-05-01,Bensonhurst,Brooklyn,neighborhood,8
2010-05-01,Bergen Beach,Brooklyn,neighborhood,13
2010-05-01,Boerum Hill,Brooklyn,neighborhood,32
2010-05-01,Borough Park,Brooklyn,neighborhood,7
2010-05-01,Briarwood,Queens,neighborhood,37
2010-05-01,Brighton Beach,Brooklyn,neighborhood,27
2010-05-01,Bronx,Bronx,borough,612
2010-05-01,Bronxwood,Bronx,neighborhood,4
2010-05-01,Brooklyn,Brooklyn,borough,3555
2010-05-01,Brooklyn Heights,Brooklyn,neighborhood,217
2010-05-01,Brookville,Queens,neighborhood,1
2010-05-01,Brownsville,Brooklyn,neighborhood,3
2010-05-01,Bushwick,Brooklyn,neighborhood,59
2010-05-01,Cambria Heights,Queens,neighborhood,0
2010-05-01,Canarsie,Brooklyn,neighborhood,71
2010-05-01,Carroll Gardens,Brooklyn,neighborhood,108
2010-05-01,Castle Hill,Bronx,neighborhood,3
2010-05-01,Central Harlem,Manhattan,neighborhood,622
2010-05-01,Central Park South,Manhattan,neighborhood,119
2010-05-01,Central Queens,Queens,submarket,259
2010-05-01,Chelsea,Manhattan,neighborhood,529
2010-05-01,Chinatown,Manhattan,neighborhood,9
2010-05-01,City Island,Bronx,neighborhood,0
2010-05-01,Civic Center,Manhattan,neighborhood,10
2010-05-01,Clearview,Queens,neighborhood,1
2010-05-01,Clinton Hill,Brooklyn,neighborhood,130
2010-05-01,Co-op City,Bronx,neighborhood,1
2010-05-01,Cobble Hill,Brooklyn,neighborhood,44
2010-05-01,College Point,Queens,neighborhood,11
2010-05-01,Columbia St Waterfront District,Brooklyn,neighborhood,31
2010-05-01,Concourse,Bronx,neighborhood,40
2010-05-01,Coney Island,Brooklyn,neighborhood,9
2010-05-01,Corona,Queens,neighborhood,9
2010-05-01,Country Club,Bronx,neighborhood,2
2010-05-01,Crotona Park East,Bronx,neighborhood,0
2010-05-01,Crown Heights,Brooklyn,neighborhood,182
2010-05-01,DUMBO,Brooklyn,neighborhood,70
2010-05-01,Ditmas Park,Brooklyn,neighborhood,87
2010-05-01,Douglaston,Queens,neighborhood,9
2010-05-01,Downtown Brooklyn,Brooklyn,neighborhood,235
2010-05-01,Dyker Heights,Brooklyn,neighborhood,11
2010-05-01,East Brooklyn,Brooklyn,submarket,445
2010-05-01,East Elmhurst,Queens,neighborhood,3
2010-05-01,East Flatbush,Brooklyn,neighborhood,61
2010-05-01,East Harlem,Manhattan,neighborhood,109
2010-05-01,East New York,Brooklyn,neighborhood,43
2010-05-01,East Tremont,Bronx,neighborhood,0
2010-05-01,East Village,Manhattan,neighborhood,160
2010-05-01,Eastchester,Bronx,neighborhood,0
2010-05-01,Edenwald,Bronx,neighborhood,2
2010-05-01,Elmhurst,Queens,neighborhood,7
2010-05-01,Financial District,Manhattan,neighborhood,405
2010-05-01,Flatbush,Brooklyn,neighborhood,69
2010-05-01,Flatiron,Manhattan,neighborhood,264
2010-05-01,Flatlands,Brooklyn,neighborhood,10
2010-05-01,Floral Park,Queens,neighborhood,0
2010-05-01,Flushing,Queens,neighborhood,106
2010-05-01,Fordham,Bronx,neighborhood,4
2010-05-01,Forest Hills,Queens,neighborhood,88
2010-05-01,Fort Greene,Brooklyn,neighborhood,114
2010-05-01,Fresh Meadows,Queens,neighborhood,1
2010-05-01,Gerritsen Beach,Brooklyn,neighborhood,2
2010-05-01,Glen Oaks,Queens,neighborhood,3
2010-05-01,Glendale,Queens,neighborhood,1
2010-05-01,Gowanus,Brooklyn,neighborhood,131
2010-05-01,Gramercy Park,Manhattan,neighborhood,192
2010-05-01,Gravesend,Brooklyn,neighborhood,57
2010-05-01,Greenpoint,Brooklyn,neighborhood,126
2010-05-01,Greenwich Village,Manhattan,neighborhood,324
2010-05-01,Greenwood,Brooklyn,neighborhood,42
2010-05-01,Hamilton Heights,Manhattan,neighborhood,114
2010-05-01,Highbridge,Bronx,neighborhood,2
2010-05-01,Hillcrest,Queens,neighborhood,1
2010-05-01,Hollis,Queens,neighborhood,0
2010-05-01,Howard Beach,Queens,neighborhood,6
2010-05-01,Hunts Point,Bronx,neighborhood,0
2010-05-01,Inwood,Manhattan,neighborhood,57
2010-05-01,Jackson Heights,Queens,neighborhood,67
2010-05-01,Jamaica,Queens,neighborhood,10
2010-05-01,Jamaica Estates,Queens,neighborhood,16
2010-05-01,Jamaica Hills,Queens,neighborhood,1
2010-05-01,Kensington,Brooklyn,neighborhood,69
2010-05-01,Kew Gardens,Queens,neighborhood,24
2010-05-01,Kew Gardens Hills,Queens,neighborhood,23
2010-05-01,Kingsbridge,Bronx,neighborhood,17
2010-05-01,Laconia,Bronx,neighborhood,4
2010-05-01,Laurelton,Queens,neighborhood,2
2010-05-01,Little Italy,Manhattan,neighborhood,9
2010-05-01,Little Neck,Queens,neighborhood,20
2010-05-01,Long Island City,Queens,neighborhood,163
2010-05-01,Longwood,Bronx,neighborhood,1
2010-05-01,Lower East Side,Manhattan,neighborhood,189
2010-05-01,Manhattan,Manhattan,borough,10896
2010-05-01,Manhattan Beach,Brooklyn,neighborhood,3
2010-05-01,Marble Hill,Manhattan,neighborhood,0
2010-05-01,Marine Park,Brooklyn,neighborhood,12
2010-05-01,Maspeth,Queens,neighborhood,7
2010-05-01,Melrose,Bronx,neighborhood,0
2010-05-01,Middle Village,Queens,neighborhood,4
2010-05-01,Midtown,Manhattan,neighborhood,311
2010-05-01,Midtown East,Manhattan,neighborhood,1404
2010-05-01,Midtown South,Manhattan,neighborhood,110
2010-05-01,Midtown West,Manhattan,neighborhood,581
2010-05-01,Midwood,Brooklyn,neighborhood,50
2010-05-01,Mill Basin,Brooklyn,neighborhood,6
2010-05-01,Morningside Heights,Manhattan,neighborhood,80
2010-05-01,Morris Heights,Bronx,neighborhood,0
2010-05-01,Morris Park,Bronx,neighborhood,11
2010-05-01,Morrisania,Bronx,neighborhood,3
2010-05-01,Mott Haven,Bronx,neighborhood,6
2010-05-01,NYC,,city,16170
2010-05-01,New Hyde Park,Queens,neighborhood,0
2010-05-01,Nolita,Manhattan,neighborhood,27
2010-05-01,North Brooklyn,Brooklyn,submarket,607
2010-05-01,North Corona,Queens,neighborhood,8
2010-05-01,Northeast Queens,Queens,submarket,303
2010-05-01,Northwest Brooklyn,Brooklyn,submarket,1121
2010-05-01,Northwest Queens,Queens,submarket,394
2010-05-01,Norwood,Bronx,neighborhood,0
2010-05-01,Oakland Gardens,Queens,neighborhood,15
2010-05-01,Ocean Parkway,Brooklyn,neighborhood,0
2010-05-01,Old Mill Basin,Brooklyn,neighborhood,4
2010-05-01,Ozone Park,Queens,neighborhood,3
2010-05-01,Park Slope,Brooklyn,neighborhood,346
2010-05-01,Parkchester,Bronx,neighborhood,24
2010-05-01,Pelham Bay,Bronx,neighborhood,2
2010-05-01,Pelham Gardens,Bronx,neighborhood,4
2010-05-01,Pelham Parkway,Bronx,neighborhood,0
2010-05-01,Pomonok,Queens,neighborhood,3
2010-05-01,Port Morris,Bronx,neighborhood,0
2010-05-01,Prospect Heights,Brooklyn,neighborhood,108
2010-05-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,26
2010-05-01,Prospect Park,Brooklyn,submarket,551
2010-05-01,Prospect Park South,Brooklyn,neighborhood,9
2010-05-01,Queens,Queens,borough,1052
2010-05-01,Queens Village,Queens,neighborhood,0
2010-05-01,Red Hook,Brooklyn,neighborhood,9
2010-05-01,Rego Park,Queens,neighborhood,21
2010-05-01,Richmond Hill,Queens,neighborhood,1
2010-05-01,Ridgewood,Queens,neighborhood,22
2010-05-01,Riverdale,Bronx,neighborhood,424
2010-05-01,Rockaway All,Queens,neighborhood,26
2010-05-01,Roosevelt Island,Manhattan,neighborhood,22
2010-05-01,Rosedale,Queens,neighborhood,0
2010-05-01,Schuylerville,Bronx,neighborhood,2
2010-05-01,Seagate,Brooklyn,neighborhood,3
2010-05-01,Sheepshead Bay,Brooklyn,neighborhood,95
2010-05-01,Soho,Manhattan,neighborhood,209
