variable,areaName,Borough,areaType,value
2015-01-01,Brooklyn,Brooklyn,borough,2500.0
2015-01-01,Brooklyn Heights,Brooklyn,neighborhood,2725.0
2015-01-01,Brookville,Queens,neighborhood,
2015-01-01,Brownsville,Brooklyn,neighborhood,1313.0
2015-01-01,Bushwick,Brooklyn,neighborhood,2400.0
2015-01-01,Cambria Heights,Queens,neighborhood,
2015-01-01,Canarsie,Brooklyn,neighborhood,1750.0
2015-01-01,Carroll Gardens,Brooklyn,neighborhood,2900.0
2015-01-01,Castle Hill,Bronx,neighborhood,1498.0
2015-01-01,Central Harlem,Manhattan,neighborhood,2350.0
2015-01-01,Central Park South,Manhattan,neighborhood,7500.0
2015-01-01,Central Queens,Queens,submarket,1900.0
2015-01-01,Chelsea,Manhattan,neighborhood,3795.0
2015-01-01,Chinatown,Manhattan,neighborhood,2700.0
2015-01-01,City Island,Bronx,neighborhood,
2015-01-01,Civic Center,Manhattan,neighborhood,
2015-01-01,Clearview,Queens,neighborhood,
2015-01-01,Clinton Hill,Brooklyn,neighborhood,2700.0
2015-01-01,Co-op City,Bronx,neighborhood,
2015-01-01,Cobble Hill,Brooklyn,neighborhood,3100.0
2015-01-01,College Point,Queens,neighborhood,
2015-01-01,Columbia St Waterfront District,Brooklyn,neighborhood,2800.0
2015-01-01,Concourse,Bronx,neighborhood,1295.0
2015-01-01,Coney Island,Brooklyn,neighborhood,1999.0
2015-01-01,Corona,Queens,neighborhood,1550.0
2015-01-01,Country Club,Bronx,neighborhood,
2015-01-01,Crotona Park East,Bronx,neighborhood,
2015-01-01,Crown Heights,Brooklyn,neighborhood,2200.0
2015-01-01,DUMBO,Brooklyn,neighborhood,3900.0
2015-01-01,Ditmas Park,Brooklyn,neighborhood,1850.0
2015-01-01,Douglaston,Queens,neighborhood,
2015-01-01,Downtown Brooklyn,Brooklyn,neighborhood,3181.0
2015-01-01,Dyker Heights,Brooklyn,neighborhood,1800.0
2015-01-01,East Brooklyn,Brooklyn,submarket,2275.0
2015-01-01,East Elmhurst,Queens,neighborhood,
2015-01-01,East Flatbush,Brooklyn,neighborhood,1400.0
2015-01-01,East Harlem,Manhattan,neighborhood,2106.0
2015-01-01,East New York,Brooklyn,neighborhood,1650.0
2015-01-01,East Tremont,Bronx,neighborhood,1312.0
2015-01-01,East Village,Manhattan,neighborhood,3000.0
2015-01-01,Eastchester,Bronx,neighborhood,
2015-01-01,Edenwald,Bronx,neighborhood,
2015-01-01,Elmhurst,Queens,neighborhood,1650.0
2015-01-01,Financial District,Manhattan,neighborhood,3499.0
2015-01-01,Flatbush,Brooklyn,neighborhood,1737.0
2015-01-01,Flatiron,Manhattan,neighborhood,4484.0
2015-01-01,Flatlands,Brooklyn,neighborhood,
2015-01-01,Floral Park,Queens,neighborhood,
2015-01-01,Flushing,Queens,neighborhood,1700.0
2015-01-01,Fordham,Bronx,neighborhood,1250.0
2015-01-01,Forest Hills,Queens,neighborhood,2015.0
2015-01-01,Fort Greene,Brooklyn,neighborhood,2700.0
2015-01-01,Fresh Meadows,Queens,neighborhood,
2015-01-01,Gerritsen Beach,Brooklyn,neighborhood,
2015-01-01,Glen Oaks,Queens,neighborhood,
2015-01-01,Glendale,Queens,neighborhood,1797.0
2015-01-01,Gowanus,Brooklyn,neighborhood,2825.0
2015-01-01,Gramercy Park,Manhattan,neighborhood,3550.0
2015-01-01,Gravesend,Brooklyn,neighborhood,1650.0
2015-01-01,Greenpoint,Brooklyn,neighborhood,2500.0
2015-01-01,Greenwich Village,Manhattan,neighborhood,3850.0
2015-01-01,Greenwood,Brooklyn,neighborhood,2200.0
2015-01-01,Hamilton Heights,Manhattan,neighborhood,2300.0
2015-01-01,Highbridge,Bronx,neighborhood,1250.0
2015-01-01,Hillcrest,Queens,neighborhood,
2015-01-01,Hollis,Queens,neighborhood,
2015-01-01,Howard Beach,Queens,neighborhood,
2015-01-01,Hunts Point,Bronx,neighborhood,
2015-01-01,Inwood,Manhattan,neighborhood,1782.0
2015-01-01,Jackson Heights,Queens,neighborhood,1750.0
2015-01-01,Jamaica,Queens,neighborhood,2150.0
2015-01-01,Jamaica Estates,Queens,neighborhood,1700.0
2015-01-01,Jamaica Hills,Queens,neighborhood,
2015-01-01,Kensington,Brooklyn,neighborhood,1799.0
2015-01-01,Kew Gardens,Queens,neighborhood,1725.0
2015-01-01,Kew Gardens Hills,Queens,neighborhood,1750.0
2015-01-01,Kingsbridge,Bronx,neighborhood,1450.0
2015-01-01,Laconia,Bronx,neighborhood,
2015-01-01,Laurelton,Queens,neighborhood,
2015-01-01,Little Italy,Manhattan,neighborhood,2647.0
2015-01-01,Little Neck,Queens,neighborhood,
2015-01-01,Long Island City,Queens,neighborhood,3000.0
2015-01-01,Longwood,Bronx,neighborhood,
2015-01-01,Lower East Side,Manhattan,neighborhood,2998.0
2015-01-01,Manhattan,Manhattan,borough,3200.0
2015-01-01,Manhattan Beach,Brooklyn,neighborhood,
2015-01-01,Marble Hill,Manhattan,neighborhood,
2015-01-01,Marine Park,Brooklyn,neighborhood,
2015-01-01,Maspeth,Queens,neighborhood,2400.0
2015-01-01,Melrose,Bronx,neighborhood,
2015-01-01,Middle Village,Queens,neighborhood,1775.0
2015-01-01,Midtown,Manhattan,neighborhood,4200.0
2015-01-01,Midtown East,Manhattan,neighborhood,3295.0
2015-01-01,Midtown South,Manhattan,neighborhood,3700.0
2015-01-01,Midtown West,Manhattan,neighborhood,3450.0
2015-01-01,Midwood,Brooklyn,neighborhood,1500.0
2015-01-01,Mill Basin,Brooklyn,neighborhood,
2015-01-01,Morningside Heights,Manhattan,neighborhood,3000.0
2015-01-01,Morris Heights,Bronx,neighborhood,1295.0
2015-01-01,Morris Park,Bronx,neighborhood,1400.0
2015-01-01,Morrisania,Bronx,neighborhood,
2015-01-01,Mott Haven,Bronx,neighborhood,1699.0
2015-01-01,NYC,,city,2800.0
2015-01-01,New Hyde Park,Queens,neighborhood,
2015-01-01,Nolita,Manhattan,neighborhood,3595.0
2015-01-01,North Brooklyn,Brooklyn,submarket,3000.0
2015-01-01,North Corona,Queens,neighborhood,1748.0
2015-01-01,Northeast Queens,Queens,submarket,1800.0
2015-01-01,Northwest Brooklyn,Brooklyn,submarket,2900.0
2015-01-01,Northwest Queens,Queens,submarket,2300.0
2015-01-01,Norwood,Bronx,neighborhood,1350.0
2015-01-01,Oakland Gardens,Queens,neighborhood,1925.0
2015-01-01,Ocean Parkway,Brooklyn,neighborhood,
2015-01-01,Old Mill Basin,Brooklyn,neighborhood,
2015-01-01,Ozone Park,Queens,neighborhood,
2015-01-01,Park Slope,Brooklyn,neighborhood,2837.0
2015-01-01,Parkchester,Bronx,neighborhood,1300.0
2015-01-01,Pelham Bay,Bronx,neighborhood,
2015-01-01,Pelham Gardens,Bronx,neighborhood,
2015-01-01,Pelham Parkway,Bronx,neighborhood,
2015-01-01,Pomonok,Queens,neighborhood,
2015-01-01,Port Morris,Bronx,neighborhood,
2015-01-01,Prospect Heights,Brooklyn,neighborhood,2678.0
2015-01-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,1750.0
2015-01-01,Prospect Park,Brooklyn,submarket,2650.0
2015-01-01,Prospect Park South,Brooklyn,neighborhood,2100.0
2015-01-01,Queens,Queens,borough,2100.0
2015-01-01,Queens Village,Queens,neighborhood,
2015-01-01,Red Hook,Brooklyn,neighborhood,2500.0
2015-01-01,Rego Park,Queens,neighborhood,1900.0
2015-01-01,Richmond Hill,Queens,neighborhood,1400.0
2015-01-01,Ridgewood,Queens,neighborhood,2200.0
2015-01-01,Riverdale,Bronx,neighborhood,2100.0
2015-01-01,Rockaway All,Queens,neighborhood,1530.0
2015-01-01,Roosevelt Island,Manhattan,neighborhood,3010.0
2015-01-01,Rosedale,Queens,neighborhood,
2015-01-01,Schuylerville,Bronx,neighborhood,
2015-01-01,Seagate,Brooklyn,neighborhood,
2015-01-01,Sheepshead Bay,Brooklyn,neighborhood,1638.0
2015-01-01,Soho,Manhattan,neighborhood,4500.0
2015-01-01,Soundview,Bronx,neighborhood,1395.0
2015-01-01,South Brooklyn,Brooklyn,submarket,1750.0
2015-01-01,South Jamaica,Queens,neighborhood,
2015-01-01,South Ozone Park,Queens,neighborhood,
2015-01-01,South Queens,Queens,submarket,1700.0
2015-01-01,South Richmond Hill,Queens,neighborhood,
2015-01-01,Springfield Gardens,Queens,neighborhood,
2015-01-01,St. Albans,Queens,neighborhood,
2015-01-01,Staten Island,Staten Island,borough,1600.0
2015-01-01,Stuyvesant Town/PCV,Manhattan,neighborhood,3500.0
2015-01-01,Sunnyside,Queens,neighborhood,1875.0
2015-01-01,Sunset Park,Brooklyn,neighborhood,1825.0
2015-01-01,The Rockaways,Queens,submarket,1530.0
2015-01-01,Throgs Neck,Bronx,neighborhood,
2015-01-01,Tremont,Bronx,neighborhood,1350.0
2015-01-01,Tribeca,Manhattan,neighborhood,6000.0
2015-01-01,University Heights,Bronx,neighborhood,1300.0
2015-01-01,Upper East Side,Manhattan,neighborhood,2851.0
2015-01-01,Upper West Side,Manhattan,neighborhood,3295.0
2015-01-01,Utopia,Queens,neighborhood,
2015-01-01,Van Nest,Bronx,neighborhood,
2015-01-01,Wakefield,Bronx,neighborhood,1200.0
2015-01-01,Washington Heights,Manhattan,neighborhood,1950.0
2015-01-01,West Harlem,Manhattan,neighborhood,2250.0
2015-01-01,West Village,Manhattan,neighborhood,3750.0
2015-01-01,Westchester Village,Bronx,neighborhood,
2015-01-01,Whitestone,Queens,neighborhood,2250.0
2015-01-01,Williamsbridge,Bronx,neighborhood,
2015-01-01,Williamsburg,Brooklyn,neighborhood,3050.0
2015-01-01,Windsor Terrace,Brooklyn,neighborhood,2700.0
2015-01-01,Woodhaven,Queens,neighborhood,1700.0
2015-01-01,Woodlawn,Bronx,neighborhood,
2015-01-01,Woodside,Queens,neighborhood,1950.0
2015-01-01,Woodstock,Bronx,neighborhood,
2015-02-01,All Downtown,Manhattan,submarket,3640.0
2015-02-01,All Midtown,Manhattan,submarket,3500.0
2015-02-01,All Upper East Side,Manhattan,submarket,2900.0
2015-02-01,All Upper Manhattan,Manhattan,submarket,2200.0
2015-02-01,All Upper West Side,Manhattan,submarket,3300.0
2015-02-01,Astoria,Queens,neighborhood,2200.0
2015-02-01,Auburndale,Queens,neighborhood,
2015-02-01,Bath Beach,Brooklyn,neighborhood,1775.0
2015-02-01,Battery Park City,Manhattan,neighborhood,3950.0
2015-02-01,Bay Ridge,Brooklyn,neighborhood,1700.0
2015-02-01,Baychester,Bronx,neighborhood,
2015-02-01,Bayside,Queens,neighborhood,2200.0
2015-02-01,Bedford Park,Bronx,neighborhood,1400.0
2015-02-01,Bedford-Stuyvesant,Brooklyn,neighborhood,2250.0
2015-02-01,Bellerose,Queens,neighborhood,
2015-02-01,Belmont,Bronx,neighborhood,1725.0
2015-02-01,Bensonhurst,Brooklyn,neighborhood,1725.0
2015-02-01,Bergen Beach,Brooklyn,neighborhood,
2015-02-01,Boerum Hill,Brooklyn,neighborhood,2850.0
2015-02-01,Borough Park,Brooklyn,neighborhood,1595.0
2015-02-01,Briarwood,Queens,neighborhood,1650.0
2015-02-01,Brighton Beach,Brooklyn,neighborhood,1813.0
2015-02-01,Bronx,Bronx,borough,1475.0
2015-02-01,Bronxwood,Bronx,neighborhood,1250.0
2015-02-01,Brooklyn,Brooklyn,borough,2550.0
2015-02-01,Brooklyn Heights,Brooklyn,neighborhood,2898.0
2015-02-01,Brookville,Queens,neighborhood,
2015-02-01,Brownsville,Brooklyn,neighborhood,1313.0
2015-02-01,Bushwick,Brooklyn,neighborhood,2499.0
2015-02-01,Cambria Heights,Queens,neighborhood,
2015-02-01,Canarsie,Brooklyn,neighborhood,1500.0
2015-02-01,Carroll Gardens,Brooklyn,neighborhood,2800.0
2015-02-01,Castle Hill,Bronx,neighborhood,
2015-02-01,Central Harlem,Manhattan,neighborhood,2400.0
2015-02-01,Central Park South,Manhattan,neighborhood,7850.0
2015-02-01,Central Queens,Queens,submarket,1950.0
2015-02-01,Chelsea,Manhattan,neighborhood,3750.0
2015-02-01,Chinatown,Manhattan,neighborhood,3073.0
2015-02-01,City Island,Bronx,neighborhood,
2015-02-01,Civic Center,Manhattan,neighborhood,
2015-02-01,Clearview,Queens,neighborhood,
2015-02-01,Clinton Hill,Brooklyn,neighborhood,2750.0
2015-02-01,Co-op City,Bronx,neighborhood,
2015-02-01,Cobble Hill,Brooklyn,neighborhood,2973.0
2015-02-01,College Point,Queens,neighborhood,
2015-02-01,Columbia St Waterfront District,Brooklyn,neighborhood,2750.0
2015-02-01,Concourse,Bronx,neighborhood,1400.0
2015-02-01,Coney Island,Brooklyn,neighborhood,1999.0
2015-02-01,Corona,Queens,neighborhood,1513.0
2015-02-01,Country Club,Bronx,neighborhood,
2015-02-01,Crotona Park East,Bronx,neighborhood,
2015-02-01,Crown Heights,Brooklyn,neighborhood,2250.0
2015-02-01,DUMBO,Brooklyn,neighborhood,3943.0
2015-02-01,Ditmas Park,Brooklyn,neighborhood,1850.0
2015-02-01,Douglaston,Queens,neighborhood,
2015-02-01,Downtown Brooklyn,Brooklyn,neighborhood,3230.0
2015-02-01,Dyker Heights,Brooklyn,neighborhood,1825.0
2015-02-01,East Brooklyn,Brooklyn,submarket,2300.0
2015-02-01,East Elmhurst,Queens,neighborhood,
2015-02-01,East Flatbush,Brooklyn,neighborhood,1450.0
2015-02-01,East Harlem,Manhattan,neighborhood,2190.0
2015-02-01,East New York,Brooklyn,neighborhood,1600.0
2015-02-01,East Tremont,Bronx,neighborhood,1320.0
2015-02-01,East Village,Manhattan,neighborhood,2900.0
2015-02-01,Eastchester,Bronx,neighborhood,
2015-02-01,Edenwald,Bronx,neighborhood,
2015-02-01,Elmhurst,Queens,neighborhood,1898.0
2015-02-01,Financial District,Manhattan,neighborhood,3618.0
2015-02-01,Flatbush,Brooklyn,neighborhood,1713.0
2015-02-01,Flatiron,Manhattan,neighborhood,4525.0
2015-02-01,Flatlands,Brooklyn,neighborhood,
2015-02-01,Floral Park,Queens,neighborhood,
2015-02-01,Flushing,Queens,neighborhood,1750.0
2015-02-01,Fordham,Bronx,neighborhood,1450.0
2015-02-01,Forest Hills,Queens,neighborhood,2015.0
2015-02-01,Fort Greene,Brooklyn,neighborhood,2850.0
2015-02-01,Fresh Meadows,Queens,neighborhood,
2015-02-01,Gerritsen Beach,Brooklyn,neighborhood,
2015-02-01,Glen Oaks,Queens,neighborhood,
2015-02-01,Glendale,Queens,neighborhood,1800.0
2015-02-01,Gowanus,Brooklyn,neighborhood,2995.0
2015-02-01,Gramercy Park,Manhattan,neighborhood,3500.0
2015-02-01,Gravesend,Brooklyn,neighborhood,1675.0
2015-02-01,Greenpoint,Brooklyn,neighborhood,2500.0
2015-02-01,Greenwich Village,Manhattan,neighborhood,3700.0
2015-02-01,Greenwood,Brooklyn,neighborhood,2125.0
2015-02-01,Hamilton Heights,Manhattan,neighborhood,2400.0
2015-02-01,Highbridge,Bronx,neighborhood,1350.0
2015-02-01,Hillcrest,Queens,neighborhood,
2015-02-01,Hollis,Queens,neighborhood,
2015-02-01,Howard Beach,Queens,neighborhood,
2015-02-01,Hunts Point,Bronx,neighborhood,
2015-02-01,Inwood,Manhattan,neighborhood,1750.0
2015-02-01,Jackson Heights,Queens,neighborhood,1750.0
2015-02-01,Jamaica,Queens,neighborhood,
2015-02-01,Jamaica Estates,Queens,neighborhood,
2015-02-01,Jamaica Hills,Queens,neighborhood,
2015-02-01,Kensington,Brooklyn,neighborhood,1829.0
2015-02-01,Kew Gardens,Queens,neighborhood,1725.0
2015-02-01,Kew Gardens Hills,Queens,neighborhood,1725.0
2015-02-01,Kingsbridge,Bronx,neighborhood,1500.0
2015-02-01,Laconia,Bronx,neighborhood,
2015-02-01,Laurelton,Queens,neighborhood,
2015-02-01,Little Italy,Manhattan,neighborhood,2799.0
2015-02-01,Little Neck,Queens,neighborhood,
2015-02-01,Long Island City,Queens,neighborhood,3025.0
2015-02-01,Longwood,Bronx,neighborhood,
2015-02-01,Lower East Side,Manhattan,neighborhood,2995.0
2015-02-01,Manhattan,Manhattan,borough,3250.0
2015-02-01,Manhattan Beach,Brooklyn,neighborhood,
2015-02-01,Marble Hill,Manhattan,neighborhood,
2015-02-01,Marine Park,Brooklyn,neighborhood,
2015-02-01,Maspeth,Queens,neighborhood,2400.0
2015-02-01,Melrose,Bronx,neighborhood,
2015-02-01,Middle Village,Queens,neighborhood,
2015-02-01,Midtown,Manhattan,neighborhood,4000.0
2015-02-01,Midtown East,Manhattan,neighborhood,3300.0
2015-02-01,Midtown South,Manhattan,neighborhood,3600.0
2015-02-01,Midtown West,Manhattan,neighborhood,3500.0
2015-02-01,Midwood,Brooklyn,neighborhood,1525.0
2015-02-01,Mill Basin,Brooklyn,neighborhood,
2015-02-01,Morningside Heights,Manhattan,neighborhood,3000.0
2015-02-01,Morris Heights,Bronx,neighborhood,1295.0
2015-02-01,Morris Park,Bronx,neighborhood,1400.0
2015-02-01,Morrisania,Bronx,neighborhood,
2015-02-01,Mott Haven,Bronx,neighborhood,1700.0
2015-02-01,NYC,,city,2800.0
2015-02-01,New Hyde Park,Queens,neighborhood,
2015-02-01,Nolita,Manhattan,neighborhood,3450.0
2015-02-01,North Brooklyn,Brooklyn,submarket,3000.0
2015-02-01,North Corona,Queens,neighborhood,1550.0
2015-02-01,Northeast Queens,Queens,submarket,1800.0
2015-02-01,Northwest Brooklyn,Brooklyn,submarket,2950.0
2015-02-01,Northwest Queens,Queens,submarket,2295.0
2015-02-01,Norwood,Bronx,neighborhood,1400.0
2015-02-01,Oakland Gardens,Queens,neighborhood,1875.0
2015-02-01,Ocean Parkway,Brooklyn,neighborhood,
2015-02-01,Old Mill Basin,Brooklyn,neighborhood,
2015-02-01,Ozone Park,Queens,neighborhood,
2015-02-01,Park Slope,Brooklyn,neighborhood,2887.0
2015-02-01,Parkchester,Bronx,neighborhood,1415.0
2015-02-01,Pelham Bay,Bronx,neighborhood,2000.0
2015-02-01,Pelham Gardens,Bronx,neighborhood,
2015-02-01,Pelham Parkway,Bronx,neighborhood,
2015-02-01,Pomonok,Queens,neighborhood,
2015-02-01,Port Morris,Bronx,neighborhood,
2015-02-01,Prospect Heights,Brooklyn,neighborhood,2700.0
2015-02-01,Prospect Lefferts Gardens,Brooklyn,neighborhood,1750.0
2015-02-01,Prospect Park,Brooklyn,submarket,2600.0
2015-02-01,Prospect Park South,Brooklyn,neighborhood,1900.0
2015-02-01,Queens,Queens,borough,2100.0
2015-02-01,Queens Village,Queens,neighborhood,
2015-02-01,Red Hook,Brooklyn,neighborhood,2300.0
2015-02-01,Rego Park,Queens,neighborhood,1900.0
2015-02-01,Richmond Hill,Queens,neighborhood,1500.0
2015-02-01,Ridgewood,Queens,neighborhood,2200.0
2015-02-01,Riverdale,Bronx,neighborhood,2175.0
2015-02-01,Rockaway All,Queens,neighborhood,1550.0
2015-02-01,Roosevelt Island,Manhattan,neighborhood,2995.0
2015-02-01,Rosedale,Queens,neighborhood,
2015-02-01,Schuylerville,Bronx,neighborhood,
2015-02-01,Seagate,Brooklyn,neighborhood,
2015-02-01,Sheepshead Bay,Brooklyn,neighborhood,1625.0
2015-02-01,Soho,Manhattan,neighborhood,4500.0
2015-02-01,Soundview,Bronx,neighborhood,1395.0
2015-02-01,South Brooklyn,Brooklyn,submarket,1750.0
2015-02-01,South Jamaica,Queens,neighborhood,
2015-02-01,South Ozone Park,Queens,neighborhood,
2015-02-01,South Queens,Queens,submarket,1700.0
2015-02-01,South Richmond Hill,Queens,neighborhood,
2015-02-01,Springfield Gardens,Queens,neighborhood,
2015-02-01,St. Albans,Queens,neighborhood,
2015-02-01,Staten Island,Staten Island,borough,1650.0
2015-02-01,Stuyvesant Town/PCV,Manhattan,neighborhood,3637.0
2015-02-01,Sunnyside,Queens,neighborhood,1850.0
2015-02-01,Sunset Park,Brooklyn,neighborhood,1850.0
2015-02-01,The Rockaways,Queens,submarket,1550.0
2015-02-01,Throgs Neck,Bronx,neighborhood,
2015-02-01,Tremont,Bronx,neighborhood,
2015-02-01,Tribeca,Manhattan,neighborhood,7000.0
2015-02-01,University Heights,Bronx,neighborhood,1250.0
2015-02-01,Upper East Side,Manhattan,neighborhood,2900.0
2015-02-01,Upper West Side,Manhattan,neighborhood,3300.0
2015-02-01,Utopia,Queens,neighborhood,
2015-02-01,Van Nest,Bronx,neighborhood,
2015-02-01,Wakefield,Bronx,neighborhood,1300.0
2015-02-01,Washington Heights,Manhattan,neighborhood,1900.0
2015-02-01,West Harlem,Manhattan,neighborhood,2200.0
2015-02-01,West Village,Manhattan,neighborhood,3700.0
2015-02-01,Westchester Village,Bronx,neighborhood,
2015-02-01,Whitestone,Queens,neighborhood,2050.0
2015-02-01,Williamsbridge,Bronx,neighborhood,
2015-02-01,Williamsburg,Brooklyn,neighborhood,3050.0
2015-02-01,Windsor Terrace,Brooklyn,neighborhood,2700.0
2015-02-01,Woodhaven,Queens,neighborhood,1700.0
2015-02-01,Woodlawn,Bronx,neighborhood,
2015-02-01,Woodside,Queens,neighborhood,2150.0
2015-02-01,Woodstock,Bronx,neighborhood,
2015-03-01,All Downtown,Manhattan,submarket,3650.0
2015-03-01,All Midtown,Manhattan,submarket,3500.0
2015-03-01,All Upper East Side,Manhattan,submarket,2900.0
2015-03-01,All Upper Manhattan,Manhattan,submarket,2200.0
2015-03-01,All Upper West Side,Manhattan,submarket,3250.0
2015-03-01,Astoria,Queens,neighborhood,2200.0
2015-03-01,Auburndale,Queens,neighborhood,2300.0
2015-03-01,Bath Beach,Brooklyn,neighborhood,1775.0
2015-03-01,Battery Park City,Manhattan,neighborhood,4025.0
2015-03-01,Bay Ridge,Brooklyn,neighborhood,1749.0
2015-03-01,Baychester,Bronx,neighborhood,
2015-03-01,Bayside,Queens,neighborhood,2250.0
2015-03-01,Bedford Park,Bronx,neighborhood,1400.0
2015-03-01,Bedford-Stuyvesant,Brooklyn,neighborhood,2300.0
2015-03-01,Bellerose,Queens,neighborhood,
2015-03-01,Belmont,Bronx,neighborhood,1500.0
2015-03-01,Bensonhurst,Brooklyn,neighborhood,1600.0
2015-03-01,Bergen Beach,Brooklyn,neighborhood,
2015-03-01,Boerum Hill,Brooklyn,neighborhood,3100.0
2015-03-01,Borough Park,Brooklyn,neighborhood,1595.0
2015-03-01,Briarwood,Queens,neighborhood,1695.0
2015-03-01,Brighton Beach,Brooklyn,neighborhood,1825.0
2015-03-01,Bronx,Bronx,borough,1500.0
2015-03-01,Bronxwood,Bronx,neighborhood,
2015-03-01,Brooklyn,Brooklyn,borough,2550.0
2015-03-01,Brooklyn Heights,Brooklyn,neighborhood,2968.0
2015-03-01,Brookville,Queens,neighborhood,
2015-03-01,Brownsville,Brooklyn,neighborhood,1360.0
2015-03-01,Bushwick,Brooklyn,neighborhood,2500.0
2015-03-01,Cambria Heights,Queens,neighborhood,
2015-03-01,Canarsie,Brooklyn,neighborhood,1600.0
2015-03-01,Carroll Gardens,Brooklyn,neighborhood,2900.0
2015-03-01,Castle Hill,Bronx,neighborhood,
2015-03-01,Central Harlem,Manhattan,neighborhood,2383.0
2015-03-01,Central Park South,Manhattan,neighborhood,7650.0
2015-03-01,Central Queens,Queens,submarket,1900.0
2015-03-01,Chelsea,Manhattan,neighborhood,3800.0
2015-03-01,Chinatown,Manhattan,neighborhood,2900.0
2015-03-01,City Island,Bronx,neighborhood,
2015-03-01,Civic Center,Manhattan,neighborhood,
2015-03-01,Clearview,Queens,neighborhood,
2015-03-01,Clinton Hill,Brooklyn,neighborhood,2750.0
2015-03-01,Co-op City,Bronx,neighborhood,
2015-03-01,Cobble Hill,Brooklyn,neighborhood,2995.0
2015-03-01,College Point,Queens,neighborhood,
2015-03-01,Columbia St Waterfront District,Brooklyn,neighborhood,2750.0
2015-03-01,Concourse,Bronx,neighborhood,1550.0
2015-03-01,Coney Island,Brooklyn,neighborhood,1950.0
2015-03-01,Corona,Queens,neighborhood,1573.0
2015-03-01,Country Club,Bronx,neighborhood,
2015-03-01,Crotona Park East,Bronx,neighborhood,
2015-03-01,Crown Heights,Brooklyn,neighborhood,2200.0
2015-03-01,DUMBO,Brooklyn,neighborhood,4400.0
2015-03-01,Ditmas Park,Brooklyn,neighborhood,1850.0
2015-03-01,Douglaston,Queens,neighborhood,
2015-03-01,Downtown Brooklyn,Brooklyn,neighborhood,3255.0
2015-03-01,Dyker Heights,Brooklyn,neighborhood,1825.0
2015-03-01,East Brooklyn,Brooklyn,submarket,2300.0
2015-03-01,East Elmhurst,Queens,neighborhood,
2015-03-01,East Flatbush,Brooklyn,neighborhood,1450.0
2015-03-01,East Harlem,Manhattan,neighborhood,2150.0
2015-03-01,East New York,Brooklyn,neighborhood,1663.0
2015-03-01,East Tremont,Bronx,neighborhood,1275.0
2015-03-01,East Village,Manhattan,neighborhood,2950.0
2015-03-01,Eastchester,Bronx,neighborhood,
2015-03-01,Edenwald,Bronx,neighborhood,
2015-03-01,Elmhurst,Queens,neighborhood,1924.0
2015-03-01,Financial District,Manhattan,neighborhood,3595.0
2015-03-01,Flatbush,Brooklyn,neighborhood,1750.0
2015-03-01,Flatiron,Manhattan,neighborhood,4865.0
2015-03-01,Flatlands,Brooklyn,neighborhood,
2015-03-01,Floral Park,Queens,neighborhood,
2015-03-01,Flushing,Queens,neighborhood,1700.0
2015-03-01,Fordham,Bronx,neighborhood,1400.0
2015-03-01,Forest Hills,Queens,neighborhood,2015.0
2015-03-01,Fort Greene,Brooklyn,neighborhood,2930.0
2015-03-01,Fresh Meadows,Queens,neighborhood,
2015-03-01,Gerritsen Beach,Brooklyn,neighborhood,
2015-03-01,Glen Oaks,Queens,neighborhood,
2015-03-01,Glendale,Queens,neighborhood,1700.0
2015-03-01,Gowanus,Brooklyn,neighborhood,2850.0
2015-03-01,Gramercy Park,Manhattan,neighborhood,3300.0
2015-03-01,Gravesend,Brooklyn,neighborhood,1700.0
2015-03-01,Greenpoint,Brooklyn,neighborhood,2575.0
2015-03-01,Greenwich Village,Manhattan,neighborhood,3700.0
2015-03-01,Greenwood,Brooklyn,neighborhood,2125.0
2015-03-01,Hamilton Heights,Manhattan,neighborhood,2300.0
2015-03-01,Highbridge,Bronx,neighborhood,1275.0
2015-03-01,Hillcrest,Queens,neighborhood,
2015-03-01,Hollis,Queens,neighborhood,
2015-03-01,Howard Beach,Queens,neighborhood,
2015-03-01,Hunts Point,Bronx,neighborhood,
2015-03-01,Inwood,Manhattan,neighborhood,1685.0
2015-03-01,Jackson Heights,Queens,neighborhood,1750.0
2015-03-01,Jamaica,Queens,neighborhood,1813.0
2015-03-01,Jamaica Estates,Queens,neighborhood,1573.0
2015-03-01,Jamaica Hills,Queens,neighborhood,
2015-03-01,Kensington,Brooklyn,neighborhood,1870.0
2015-03-01,Kew Gardens,Queens,neighborhood,1750.0
2015-03-01,Kew Gardens Hills,Queens,neighborhood,1550.0
2015-03-01,Kingsbridge,Bronx,neighborhood,1475.0
2015-03-01,Laconia,Bronx,neighborhood,
2015-03-01,Laurelton,Queens,neighborhood,
2015-03-01,Little Italy,Manhattan,neighborhood,2895.0
2015-03-01,Little Neck,Queens,neighborhood,
2015-03-01,Long Island City,Queens,neighborhood,2950.0
2015-03-01,Longwood,Bronx,neighborhood,
2015-03-01,Lower East Side,Manhattan,neighborhood,2850.0
2015-03-01,Manhattan,Manhattan,borough,3250.0
2015-03-01,Manhattan Beach,Brooklyn,neighborhood,
2015-03-01,Marble Hill,Manhattan,neighborhood,
2015-03-01,Marine Park,Brooklyn,neighborhood,
2015-03-01,Maspeth,Queens,neighborhood,2400.0
2015-03-01,Melrose,Bronx,neighborhood,
2015-03-01,Middle Village,Queens,neighborhood,1875.0
